   81 -8.000000e+001 -4.666667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   82 -8.100000e+001 -4.600000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   83 -8.200000e+001 -4.533333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   84 -8.300000e+001 -4.466667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   85 -8.400000e+001 -4.400000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   86 -8.500000e+001 -4.333333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   87 -8.600000e+001 -4.266667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   88 -8.700000e+001 -4.200000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   89 -8.800000e+001 -4.133333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   90 -8.900000e+001 -4.066667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   91 -9.000000e+001 -4.000000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   92 -9.100000e+001 -3.933333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   93 -9.200000e+001 -3.866667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   94 -9.300000e+001 -3.800000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   95 -9.400000e+001 -3.733333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   96 -9.500000e+001 -3.666667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   97 -9.600000e+001 -3.600000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   98 -9.700000e+001 -3.533333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   99 -9.800000e+001 -3.466667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  100 -9.900000e+001 -3.400000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  101 -1.000000e+002 -3.333333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  102 -1.010000e+002 -3.266667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  103 -1.020000e+002 -3.200000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  104 -1.030000e+002 -3.133333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  105 -1.040000e+002 -3.066667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  106 -1.050000e+002 -3.000000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  107 -1.060000e+002 -2.933333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  108 -1.070000e+002 -2.866667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  109 -1.080000e+002 -2.800000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  110 -1.090000e+002 -2.733333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  111 -1.100000e+002 -2.666667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  112 -1.110000e+002 -2.600000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  113 -1.120000e+002 -2.533333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  114 -1.130000e+002 -2.466667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  115 -1.140000e+002 -2.400000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  116 -1.150000e+002 -2.333333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  117 -1.160000e+002 -2.266667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  118 -1.170000e+002 -2.200000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  119 -1.180000e+002 -2.133333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  120 -1.190000e+002 -2.066667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  121 -1.200000e+002 -2.000000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  122 -1.210000e+002 -1.933333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  123 -1.220000e+002 -1.866667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  124 -1.230000e+002 -1.800000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  125 -1.240000e+002 -1.733333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  126 -1.250000e+002 -1.666667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  127 -1.260000e+002 -1.600000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  128 -1.270000e+002 -1.533333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  129 -1.280000e+002 -1.466667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  130 -1.290000e+002 -1.400000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  131 -1.300000e+002 -1.333333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  132 -1.310000e+002 -1.266667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  133 -1.320000e+002 -1.200000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  134 -1.330000e+002 -1.133333e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  135 -1.340000e+002 -1.066667e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  136 -1.350000e+002 -1.000000e+001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  137 -1.360000e+002 -9.333333e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  138 -1.370000e+002 -8.666667e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  139 -1.380000e+002 -8.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  140 -1.390000e+002 -7.333333e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  141 -1.400000e+002 -6.666667e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  142 -1.410000e+002 -6.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  143 -1.420000e+002 -5.333333e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  144 -1.430000e+002 -4.666667e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  145 -1.440000e+002 -4.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  146 -1.450000e+002 -3.333333e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  147 -1.460000e+002 -2.666667e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  148 -1.470000e+002 -2.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  149 -1.480000e+002 -1.333333e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  150 -1.490000e+002 -6.666667e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  151 -1.500000e+002  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    4
   11   31   61   91
