 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   5.11.2022    Time:   9:39:43
 Units: L = cm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
     1891  0.1660000E+03  0.10037E+00    2     4760     4    -2     T
     1895  0.1670000E+03  0.31250E+00    2     4768     4    -2     T
     1897  0.1680000E+03  0.66667E+00    5     4775     4    -2     T
     1899  0.1690000E+03  0.50000E+00    4     4781     4    -2     T
     1901  0.1700000E+03  0.50000E+00    3     4786     4    -2     T
     1958  0.1710000E+03  0.46146E-01    3     5017    -4    -2     T
     1967  0.1720000E+03  0.15620E+00    4     5051    -4    -2     T
     1978  0.1730000E+03  0.17470E+00    2     5104     4    -2     T
     2017  0.1740000E+03  0.93793E-01    5     5246    -4    -2     T
     2039  0.1750000E+03  0.19550E+00    2     5290    -4    -2     T
     2061  0.1760000E+03  0.19550E+00    2     5334    -4    -2     T
     2073  0.1770000E+03  0.19086E+00    2     5412     4    -2     T
     2077  0.1780000E+03  0.31250E+00    2     5420     4    -2     T
     2119  0.1790000E+03  0.77285E-01    5     5582    -4    -2     T
     2165  0.1800000E+03  0.54655E-01    3     5746    -4    -2     T
     2187  0.1810000E+03  0.19550E+00    3     5795    -4    -2     T
     2191  0.1820000E+03  0.25000E+00    2     5807    -4    -2     T
     2213  0.1830000E+03  0.19550E+00    3     5856    -4    -2     T
     2217  0.1840000E+03  0.25000E+00    3     5869    -4    -2     T
     2220  0.1850000E+03  0.33333E+00    3     5878    -4    -2     T
     2242  0.1860000E+03  0.19550E+00    2     5922    -4    -2     T
     2253  0.1870000E+03  0.21701E-01    2     6023     4    -2     T
     2283  0.1880000E+03  0.14039E+00    4     6121    -4    -2     T
     2325  0.1890000E+03  0.12629E+00    5     6268    -4    -2     T
     2347  0.1900000E+03  0.19550E+00    2     6313    -4    -2     T
     2369  0.1910000E+03  0.19550E+00    2     6357    -4    -2     T
     2391  0.1920000E+03  0.19550E+00    2     6401    -4    -2     T
     2413  0.1930000E+03  0.19550E+00    2     6445    -4    -2     T
     2416  0.1940000E+03  0.37500E+00    2     6451    -4    -2     T
     2438  0.1950000E+03  0.19550E+00    2     6495    -4    -2     T
     2442  0.1960000E+03  0.25000E+00    2     6505    -4    -2     T
     2444  0.1970000E+03  0.50000E+00    8     6518    -4    -2     T
     2468  0.1980000E+03  0.19965E+00    3     6579    -4    -2     T
     2475  0.1990000E+03  0.55556E-01    3     6636     4    -2     T
     2484  0.2000000E+03  0.33253E+00    5     6663     4    -2     T
     2524  0.2010000E+03  0.84843E-01    4     6811    -4    -2     T
     2552  0.2020000E+03  0.94566E-01    3     6894    -4    -2     T
     2574  0.2030000E+03  0.19550E+00    2     6938    -4    -2     T
     2596  0.2040000E+03  0.19550E+00    2     6982    -4    -2     T
     2600  0.2050000E+03  0.25000E+00    2     6992    -4    -2     T
     2602  0.2060000E+03  0.50000E+00    8     7005    -4    -2     T
     2610  0.2070000E+03  0.24691E-01    2     7079     4    -2     T
     2621  0.2080000E+03  0.20439E+00    2     7110    -4    -2     T
     2633  0.2090000E+03  0.14739E+00    2     7184     4    -2     T
     2705  0.2100000E+03  0.62563E-01    3     7478    -4    -2     T
     2731  0.2110000E+03  0.86459E-01    3     7552    -4    -2     T
     2753  0.2120000E+03  0.19550E+00    4     7604    -4     2     T
     2757  0.2130000E+03  0.30000E+00    2     7615    -4     2     T
     2779  0.2140000E+03  0.19550E+00    2     7659    -4     2     T
     2812  0.2150000E+03  0.71335E-01    3     7768    -4     2     T
     2834  0.2160000E+03  0.19550E+00    2     7813    -4     2     T
     2856  0.2170000E+03  0.19550E+00    3     7859    -4     2     T
     2860  0.2180000E+03  0.25000E+00    2     7870    -4     2     T
     2862  0.2190000E+03  0.50000E+00    3     7876    -4     2     T
     2864  0.2200000E+03  0.50000E+00    4     7883    -4     2     T
     2866  0.2210000E+03  0.50000E+00    3     7889    -4     2     T
     2867  0.2220000E+03  0.10000E+01    7     7896    -4     2     T
     2900  0.2230000E+03  0.10124E+00    3     8001    -4     2     T
     2922  0.2240000E+03  0.19550E+00    2     8045    -4     2     T
     2944  0.2250000E+03  0.19550E+00    2     8089    -4     2     T
     2948  0.2260000E+03  0.25000E+00    2     8099    -4     2     T
     2970  0.2270000E+03  0.19550E+00    2     8143    -4     2     T
     2992  0.2280000E+03  0.19550E+00    2     8187    -4     2     T
     2996  0.2290000E+03  0.25000E+00    2     8198    -4     2     T
     2998  0.2300000E+03  0.50000E+00    3     8204    -4     2     T
     3000  0.2310000E+03  0.50000E+00    3     8210    -4     2     T
     3022  0.2320000E+03  0.19550E+00    3     8258    -4     2     T
     3026  0.2330000E+03  0.25000E+00    2     8268    -4     2     T
     3028  0.2340000E+03  0.50000E+00    2     8273    -4     2     T
     3050  0.2350000E+03  0.19550E+00    4     8325    -4     2     T
     3072  0.2360000E+03  0.19550E+00    2     8369    -4     2     T
     3076  0.2370000E+03  0.25000E+00    2     8380    -4     2     T
     3098  0.2380000E+03  0.19550E+00    2     8424    -4     2     T
     3120  0.2390000E+03  0.19550E+00    4     8476    -4     2     T
     3124  0.2400000E+03  0.30000E+00    2     8489    -4     2     T
     3147  0.2410000E+03  0.14300E+00    3     8545    -4     2     T
     3151  0.2420000E+03  0.25000E+00    3     8559    -4     2     T
     3173  0.2430000E+03  0.19550E+00    3     8605    -4     2     T
     3177  0.2440000E+03  0.25000E+00    2     8619    -4     2     T
     3199  0.2450000E+03  0.19550E+00    2     8663    -4     2     T
     3203  0.2460000E+03  0.25000E+00    2     8673    -4     2     T
     3205  0.2470000E+03  0.50000E+00    3     8678    -4     2     T
     3207  0.2480000E+03  0.50000E+00    3     8684    -4     2     T
     3208  0.2490000E+03  0.10000E+01    3     8687    -4     2     T
     3209  0.2500000E+03  0.10000E+01    5     8692    -4     2     T
     3210  0.2510000E+03  0.10000E+01   10     8702    -4     2     T
     3248  0.2520000E+03  0.11554E+00    4     8829    -4     2     T
     3254  0.2530000E+03  0.25000E+00    2     8846    -4     2     T
     3276  0.2540000E+03  0.19550E+00    3     8892    -4     2     T
     3298  0.2550000E+03  0.19550E+00    2     8936    -4     2     T
     3323  0.2560000E+03  0.13512E+00    4     9007    -4     2     T
     3345  0.2570000E+03  0.19550E+00    2     9052    -4     2     T
     3349  0.2580000E+03  0.25000E+00    2     9062    -4     2     T
     3351  0.2590000E+03  0.50000E+00    3     9068    -4     2     T
     3353  0.2600000E+03  0.50000E+00    3     9074    -4     2     T
     3354  0.2610000E+03  0.10000E+01    3     9077    -4     2     T
     3355  0.2620000E+03  0.10000E+01    3     9080    -4     2     T
     3380  0.2630000E+03  0.11105E+00    3     9149    -4     2     T
     3402  0.2640000E+03  0.19550E+00    2     9193    -4     2     T
     3424  0.2650000E+03  0.19550E+00    2     9237    -4     2     T
     3428  0.2660000E+03  0.25000E+00    2     9247    -4     2     T
     3450  0.2670000E+03  0.19550E+00    2     9291    -4     2     T
     3472  0.2680000E+03  0.19550E+00    2     9335    -4     2     T
     3494  0.2690000E+03  0.19550E+00    2     9379    -4     2     T
     3497  0.2700000E+03  0.37500E+00    2     9386    -4     2     T
     3499  0.2710000E+03  0.50000E+00    3     9391    -4     2     T
     3501  0.2720000E+03  0.50000E+00    3     9397    -4     2     T
     3524  0.2730000E+03  0.14300E+00    3     9454    -4     2     T
end
